6.090750500065134077e-07,4.179656613248880603e+01
6.090875500006087684e-07,4.328281563794044473e+01
6.091000500016430230e-07,4.435246500476131359e+01
6.091125500026772777e-07,4.499334299683235372e+01
6.091250500037115323e-07,4.519707528440157773e+01
6.091375500047457869e-07,4.495904632324386085e+01
6.091500500057800416e-07,4.427838634680317398e+01
6.091625499998754023e-07,4.315798689613927763e+01
6.091750500009096569e-07,4.160454595978216474e+01
6.091875500019439116e-07,3.962864087433841576e+01
6.092000500029781662e-07,3.724482445472563086e+01
6.092125500040124209e-07,3.447173675673017357e+01
6.092250500050466755e-07,3.133222233253560063e+01
6.092375500060809301e-07,2.785343978013217381e+01
6.092500500001762909e-07,2.406694697457536236e+01
6.092625500012105455e-07,2.000874390240262812e+01
6.092750500022448001e-07,1.571925180152594770e+01
6.092875500032790548e-07,1.124320664630512390e+01
6.093000500043133094e-07,6.629444126122095327e+00
6.093125500053475641e-07,1.930554842543517502e+00
6.093250500063818187e-07,-2.797609354162830186e+00
6.093375500004771794e-07,-7.496591491127778895e+00
6.093500500015114341e-07,-1.210615488713869858e+01
6.093625500025456887e-07,-1.656527606032023670e+01
6.093750500035799433e-07,-2.081329100854372172e+01
6.093875500046141980e-07,-2.479117000042148788e+01
6.094000500056484526e-07,-2.844288212931503423e+01
6.094125500066827072e-07,-3.171679972082485932e+01
6.094250500007780680e-07,-3.456708306501040084e+01
6.094375500018123226e-07,-3.695497943446094524e+01
6.094500500028465773e-07,-3.884996884440506904e+01
6.094625500038808319e-07,-4.023069315793570411e+01
6.094750500049150865e-07,-4.108561369129051855e+01
6.094875500059493412e-07,-4.141335739524394199e+01
6.095000500000447019e-07,-4.122272919104771915e+01
6.095125500010789565e-07,-4.053238872828065098e+01
6.095250500021132112e-07,-3.937021003859021562e+01
6.095375500031474658e-07,-3.777236092494629105e+01
6.095500500041817205e-07,-3.578215453874877738e+01
6.095625500052159751e-07,-3.344873519293322772e+01
6.095750500062502297e-07,-3.082566544371969997e+01
6.095875500003455905e-07,-2.796948084721225314e+01
6.096000500013798451e-07,-2.493827333786603617e+01
6.096125500024140997e-07,-2.179035517417396406e+01
6.096250500034483544e-07,-1.858304388117030115e+01
6.096375500044826090e-07,-1.537159625150228237e+01
6.096500500055168636e-07,-1.220830719246902518e+01
6.096625500065511183e-07,-9.141778207397500466e+00
6.096750500006464790e-07,-6.216350665831248179e+00
6.096875500016807337e-07,-3.471692541190224190e+00
6.097000500027149883e-07,-9.425216105531166733e-01
6.097125500037492429e-07,1.341554161426129266e+00
6.097250500047834976e-07,3.356099185193035517e+00
6.097375500058177522e-07,5.081835863516505292e+00
6.097500499999131129e-07,6.504571063836447564e+00
6.097625500009473676e-07,7.615079017324486443e+00
6.097750500019816222e-07,8.408953437173542156e+00
6.097875500030158769e-07,8.886437713113028991e+00
6.098000500040501315e-07,9.052240170340438041e+00
6.098125500050843861e-07,8.915336545776836985e+00
